DATE,TRANSACTION ID,DESCRIPTION,QUANTITY,SYMBOL,PRICE,COMMISSION,AMOUNT,NET CASH BALANCE,REG FEE,SHORT-TERM RDM FEE,FUND REDEMPTION FEE, DEFERRED SALES CHARGE
05/08/2008,3878886264,MONEY MARKET PURCHASE (MMDA1),14.36,MMDA1,,,0.00,---,,,,
05/08/2008,3878886262,MONEY MARKET PURCHASE,,,,,-14.36,---,,,,
05/07/2008,3877386120,QUALIFIED DIVIDEND (RIO),,RIO,,,7.15,---,,,,
05/07/2008,3877359947,FOREIGN TAX WITHHELD (RIO),,RIO,,,-1.27,---,,,,
05/07/2008,3877359946,QUALIFIED DIVIDEND (RIO),,RIO,,,8.48,---,,,,
05/02/2008,3866866586,MONEY MARKET PURCHASE (MMDA1),3.2,MMDA1,,,0.00,---,,,,
05/02/2008,3866866584,MONEY MARKET PURCHASE,,,,,-3.20,---,,,,
05/02/2008,3866294443,QUALIFIED DIVIDEND (LOW),,LOW,,,3.20,---,,,,
05/01/2008,3861860035,MONEY MARKET REDEMPTION (MMDA1),1172.71,MMDA1,,,0.00,---,,,,
05/01/2008,3861860028,MONEY MARKET REDEMPTION,,,,,1172.71,---,,,,
04/30/2008,3859202956,FREE BALANCE INTEREST ADJUSTMENT,,,,,0.03,---,,,,
04/30/2008,3859202932,MARGIN INTEREST ADJUSTMENT,,,,,-0.37,---,,,,
04/30/2008,3855756510,MONEY MARKET INTEREST (MMDA1),0.05,MMDA1,,,0.00,---,,,,
04/28/2008,3845106141,Bought 40 WDC @ 29.0094,40,WDC,29.0094,9.99,-1172.37,---,,,,
04/23/2008,3834738418,MONEY MARKET REDEMPTION (MMDA1),4053.87,MMDA1,,,0.00,---,,,,
04/23/2008,3834738417,MONEY MARKET REDEMPTION,,,,,4053.87,---,,,,
04/21/2008,3829079506,MONEY MARKET PURCHASE,,,,,-6776.20,---,,,,
04/21/2008,3829079510,MONEY MARKET PURCHASE (MMDA1),6776.2,MMDA1,,,0.00,---,,,,
04/18/2008,3827685411,Bought 46 GSK @ 43.3894,46,GSK,43.3894,9.99,-2007.90,---,,,,
04/18/2008,3827684329,Bought 30 NKE @ 67.7994,30,NKE,67.7994,9.99,-2045.97,---,,,,
04/18/2008,3826890175,PERSONAL CHECK RECEIPT,,,,,7500.00,---,,,,
04/16/2008,3820340463,MONEY MARKET REDEMPTION (MMDA1),1323.7,MMDA1,,,0.00,---,,,,
04/16/2008,3820340460,MONEY MARKET REDEMPTION,,,,,1323.70,---,,,,
04/16/2008,3820340479,OFF-CYCLE INTEREST (MMDA1),,MMDA1,,,0.03,---,,,,
04/11/2008,3811993578,Bought 26 CL @ 78.29,26,CL,78.29,9.99,-2047.53,---,,,,
04/04/2008,3795977435,MONEY MARKET PURCHASE (MMDA1),6,MMDA1,,,0.00,---,,,,
04/04/2008,3795977431,MONEY MARKET PURCHASE,,,,,-6.00,---,,,,
04/04/2008,3795294609,QUALIFIED DIVIDEND (MYE),,MYE,,,6.00,---,,,,
04/01/2008,3783254242,MONEY MARKET REDEMPTION (MMDA1),6.23,MMDA1,,,0.00,---,,,,
04/01/2008,3783254227,MONEY MARKET REDEMPTION,,,,,6.23,---,,,,
03/31/2008,3780401707,MARGIN INTEREST ADJUSTMENT,,,,,-6.23,---,,,,
03/31/2008,3774845566,MONEY MARKET INTEREST (MMDA1),0.01,MMDA1,,,0.00,---,,,,
03/31/2008,3770017289,MONEY MARKET PURCHASE,,,,,-17.00,---,,,,
03/31/2008,3770017293,MONEY MARKET PURCHASE (MMDA1),17,MMDA1,,,0.00,---,,,,
03/28/2008,3767380927,QUALIFIED DIVIDEND (FRO),,FRO,,,17.00,---,,,,
03/24/2008,3750730680,MONEY MARKET PURCHASE,,,,,-1306.92,---,,,,
03/24/2008,3750730694,MONEY MARKET PURCHASE (MMDA1),1306.92,MMDA1,,,0.00,---,,,,
03/20/2008,3748942593,PERSONAL CHECK RECEIPT,,,,,4500.00,---,,,,
03/18/2008,3740804484,QUALIFIED DIVIDEND (HOG),,HOG,,,9.00,---,,,,
03/17/2008,3738926885,Bought 115 CMLS @ 6.2199,115,CMLS,6.2199,9.99,-727.28,---,,,,
03/14/2008,3734849358,ADR FEE (MPEL),,MPEL,,,-3.50,---,,,,
03/10/2008,3719867454,QUALIFIED DIVIDEND (FRO),,FRO,,,100.00,---,,,,
03/10/2008,3719382473,Sold 16 ATK @ 101.9306,16,ATK,101.9306,9.99,1618.88,---,0.02,,,
03/10/2008,3719377425,Bought 95 BWLD @ 20.77,95,BWLD,20.77,9.99,-1985.14,---,,,,
03/10/2008,3719375545,Bought 85 ELP @ 16.0694,85,ELP,16.0694,9.99,-1377.89,---,,,,
03/05/2008,3708466999,MONEY MARKET REDEMPTION (MMDA1),438.84,MMDA1,,,0.00,---,,,,
03/05/2008,3708466996,MONEY MARKET REDEMPTION,,,,,438.84,---,,,,
02/29/2008,3691435577,MONEY MARKET INTEREST (MMDA1),0.02,MMDA1,,,0.00,---,,,,
02/29/2008,3689558546,Bought 20 NTDOY @ 62.7,20,NTDOY,62.70,9.99,-1265.99,---,,,,
02/29/2008,3687725824,MONEY MARKET PURCHASE (MMDA1),2.4,MMDA1,,,0.00,---,,,,
02/29/2008,3687725818,MONEY MARKET PURCHASE,,,,,-2.40,---,,,,
02/29/2008,3686855060,QUALIFIED DIVIDEND (RAIL),,RAIL,,,2.40,---,,,,
02/28/2008,3684585224,MONEY MARKET PURCHASE (MMDA1),2.1,MMDA1,,,0.00,---,,,,
02/28/2008,3684585222,MONEY MARKET PURCHASE,,,,,-2.10,---,,,,
02/28/2008,3684225352,QUALIFIED DIVIDEND (GS),,GS,,,2.10,---,,,,
02/15/2008,3659790509,MONEY MARKET PURCHASE (MMDA1),81,MMDA1,,,0.00,---,,,,
02/15/2008,3659790507,MONEY MARKET PURCHASE,,,,,-81.00,---,,,,
02/15/2008,3659026794,ORDINARY DIVIDEND (NRF),,NRF,,,81.00,---,,,,
02/01/2008,3627045616,MONEY MARKET PURCHASE (MMDA1),3.2,MMDA1,,,0.00,---,,,,
02/01/2008,3627045610,MONEY MARKET PURCHASE,,,,,-3.20,---,,,,
02/01/2008,3625331652,QUALIFIED DIVIDEND (LOW),,LOW,,,3.20,---,,,,
01/31/2008,3620703291,MONEY MARKET INTEREST (MMDA1),0.01,MMDA1,,,0.00,---,,,,
01/02/2008,3518071585,MONEY MARKET PURCHASE,,,,,-27.66,---,,,,
01/02/2008,3515575444,QUALIFIED DIVIDEND (MYE),,MYE,,,34.00,---,,,,
01/02/2008,3518071589,MONEY MARKET PURCHASE (MMDA1),27.66,MMDA1,,,0.00,---,,,,
12/31/2007,3513693404,FREE BALANCE INTEREST ADJUSTMENT,,,,,0.01,---,,,,
12/31/2007,3513693386,MARGIN INTEREST ADJUSTMENT,,,,,-6.35,---,,,,
12/31/2007,3511834293,MONEY MARKET INTEREST (MMDA1),0.05,MMDA1,,,0.00,---,,,,
12/28/2007,3489677078,MONEY MARKET PURCHASE (MMDA1),9,MMDA1,,,0.00,---,,,,
12/28/2007,3489677072,MONEY MARKET PURCHASE,,,,,-9.00,---,,,,
12/28/2007,3488620159,QUALIFIED DIVIDEND (HOG),,HOG,,,9.00,---,,,,
12/24/2007,3463249180,MONEY MARKET REDEMPTION,,,,,2023.49,---,,,,
12/24/2007,3463249181,MONEY MARKET REDEMPTION (MMDA1),2023.49,MMDA1,,,0.00,---,,,,
12/21/2007,3458519352,MONEY MARKET REDEMPTION (MMDA1),6206.38,MMDA1,,,0.00,---,,,,
12/21/2007,3458519351,MONEY MARKET REDEMPTION,,,,,6206.38,---,,,,
12/19/2007,3443757217,Bought 225 NRF @ 8.94,225,NRF,8.94,9.99,-2023.49,---,,,,
12/18/2007,3439042703,Bought 80 HERO @ 24.3899,80,HERO,24.3899,9.99,-1963.18,---,,,,
12/18/2007,3439041848,Bought 65 RIO @ 31.769,65,RIO,31.769,9.99,-2076.98,---,,,,
12/18/2007,3439039661,Bought 175 MPEL @ 12.3099,175,MPEL,12.3099,9.99,-2166.22,---,,,,
12/18/2007,3431579780,MONEY MARKET PURCHASE (MMDA1),8543.27,MMDA1,,,0.00,---,,,,
12/18/2007,3431579776,MONEY MARKET PURCHASE,,,,,-8543.27,---,,,,
12/17/2007,3429572214,CASH RECEIPTS THIRD PARTY,,,,,10500.00,---,,,,
12/12/2007,3411060457,QUALIFIED DIVIDEND (FRO),,FRO,,,75.00,---,,,,
12/06/2007,3391608308,MONEY MARKET REDEMPTION (MMDA1),5.25,MMDA1,,,0.00,---,,,,
12/06/2007,3391608301,MONEY MARKET REDEMPTION,,,,,5.25,---,,,,
12/03/2007,3380812568,Bought 100 MYE @ 20.2499,100,MYE,20.2499,9.99,-2036.98,---,,,,
12/03/2007,3379043760,MONEY MARKET PURCHASE,,,,,-0.01,---,,,,
12/03/2007,3379043768,MONEY MARKET PURCHASE (MMDA1),0.01,MMDA1,,,0.00,---,,,,
11/30/2007,3374957671,FREE BALANCE INTEREST ADJUSTMENT,,,,,0.01,---,,,,
11/30/2007,3372395143,MONEY MARKET INTEREST (MMDA1),0.01,MMDA1,,,0.00,---,,,,
11/30/2007,3366421247,MONEY MARKET PURCHASE (MMDA1),2.4,MMDA1,,,0.00,---,,,,
11/30/2007,3366421241,MONEY MARKET PURCHASE,,,,,-2.40,---,,,,
11/30/2007,3365670205,QUALIFIED DIVIDEND (RAIL),,RAIL,,,2.40,---,,,,
11/26/2007,3335028869,MONEY MARKET PURCHASE,,,,,-2.10,---,,,,
11/26/2007,3334667369,QUALIFIED DIVIDEND (GS),,GS,,,2.10,---,,,,
11/26/2007,3335028871,MONEY MARKET PURCHASE (MMDA1),2.1,MMDA1,,,0.00,---,,,,
11/15/2007,3314306603,MONEY MARKET REDEMPTION (MMDA1),2011.46,MMDA1,,,0.00,---,,,,
11/15/2007,3314306594,MONEY MARKET REDEMPTION,,,,,2011.46,---,,,,
11/13/2007,3306823532,MONEY MARKET PURCHASE (MMDA1),2000,MMDA1,,,0.00,---,,,,
11/13/2007,3306823521,MONEY MARKET PURCHASE,,,,,-2000.00,---,,,,
11/12/2007,3304924055,Bought 50 FRO @ 39.9894,50,FRO,39.9894,9.99,-2011.46,---,,,,
11/09/2007,3302485846,CASH RECEIPTS THIRD PARTY,,,,,2000.00,---,,,,
11/05/2007,3287109637,MONEY MARKET PURCHASE,,,,,-3.20,---,,,,
11/05/2007,3287109641,MONEY MARKET PURCHASE (MMDA1),3.2,MMDA1,,,0.00,---,,,,
11/02/2007,3282121996,QUALIFIED DIVIDEND (LOW),,LOW,,,3.20,---,,,,
***END OF FILE***
